,Name,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,catagory,description,sub_catagory
1542,Attu,1542.0,88.0,,,,,,,,,,,,,,,,,,,,,,"Several types are made with several type of flours including rice flour, urad dal,semolina and wheat flour. This is the name of it in Andhra Pradesh which is also called Dosa. Attu is coarse than Dosa.",
1543,Avial (Tamil Nadu),1543.0,89.0,,,,,,,,,,,,,,,,,,,,,,"Coconut paste, curd mixed with vegetables and some spices.",
1544,Halwa,1544.0,90.0,,,,,,,,,,,,,,,,,,,,,,Maida or Sugarcane fritters which are known as Halwa in South India India and,
1545,Biryani,1545.0,91.0,,,,,,,,,,,,,,,,,,,,,,Spicy rice dish with vegetables or chicken or mutton or fish or prawns.,
1546,Bisi bele bath(Karnataka),1546.0,92.0,,,,,,,,,,,,,,,,,,,,,,Rice preparation with vegetables.,
1547,Bonda,1547.0,93.0,,,,,,,,,,,,,,,,,,,,,,"Snack. Potatoes, gram flour.",
1548,Chettinadu Chicken,1548.0,94.0,,,,,,,,,,,,,,,,,,,,,,Dish made chicken and spices,
1549,Chicken 65,1549.0,95.0,,,,,,,,,,,,,,,,,,,,,,"Popular deep fried chicken preparation. Chicken, onion, ginger",
1550,Currivepillai sadam (Tamil Nadu),1550.0,96.0,,,,,,,,,,,,,,,,,,,,,,"Curry leaves, rice",
1551,Dibba rotti,1551.0,97.0,,,,,,,,,,,,,,,,,,,,,,"It is a breakfast item made in Andhra pradesh and is also called Minaparotti. Made with rice, urad dal. Tastes good with a chutney.",
1552,Dosa,1552.0,98.0,,,,,,,,,,,,,,,,,,,,,,"Pancake/Hopper. Ground rice, urad dal",
1553,Double ka meetha,1553.0,99.0,,,,,,,,,,,,,,,,,,,,,,Bread crumbs fried in ghee and dipped in milk and sugar syrup,
1554,Ennai kathirikkai,1554.0,100.0,,,,,,,,,,,,,,,,,,,,,,Ennai Kathirikkai,
1555,Goli bajje,1555.0,101.0,,,,,,,,,,,,,,,,,,,,,,Snack. Gram flour.,
1556,Idiappam(Tamil Nadu),1556.0,102.0,,,,,,,,,,,,,,,,,,,,,,Steamed rice noodles / vermicelli. Ground rice,
1557,Idli,1557.0,103.0,,,,,,,,,,,,,,,,,,,,,,"Steamed cake of fermented rice and pulse flour. Rice, urad dal",
1558,Indian omelette,1558.0,104.0,,,,,,,,,,,,,,,,,,,,,,Egg omelette or veg omelette,
1559,Kaara kozhambu(Tamil Nadu),1559.0,105.0,,,,,,,,,,,,,,,,,,,,,,Dish used with rice made of chilli powder and tamarind,
1560,Kanji,1560.0,106.0,,,,,,,,,,,,,,,,,,,,,,Rice porridge,
1561,Keerai kootu(Tamil Nadu),1561.0,107.0,,,,,,,,,,,,,,,,,,,,,,Green leaves kootu,
1562,Keerai masiyal,1562.0,108.0,,,,,,,,,,,,,,,,,,,,,,Ground green leaves used as a side dish for rice or mixed with rice.,
1563,poriyal,1563.0,109.0,,,,,,,,,,,,,,,,,,,,,,Green leaves mixed with daal and coconut with little oil,
1564,Keerai sadam(Tamil Nadu),1564.0,110.0,,,,,,,,,,,,,,,,,,,,,,Rice and green leaves,
1565,Kerala_Beef_Fry,1565.0,111.0,,,,,,,,,,,,,,,,,,,,,,"Beef, onions, spices, coconut, curry leaves",
1566,Koottu,1566.0,112.0,,,,,,,,,,,,,,,,,,,,,,"Vegetable, daal or lentil mixture boiled in water",
1567,Kos kootu,1567.0,114.0,,,,,,,,,,,,,,,,,,,,,,Cabbage and lentil dish used for rice,
1568,Koshambri,1568.0,115.0,,,,,,,,,,,,,,,,,,,,,,A cucumber salad dish popular in Karnataka. Prepared during festivals.,
1569,Kothamali sadam,1569.0,116.0,,,,,,,,,,,,,,,,,,,,,,Coriander rice,
1570,Kuzhakkattai,1570.0,117.0,,,,,,,,,,,,,,,,,,,,,,"Dumplings. Rice flour, jaggery, coconut",
1571,Kuzhambu,1571.0,118.0,,,,,,,,,,,,,,,,,,,,,,Thick soup with coconut and vegetables,
1572,Masala Dosa,1572.0,119.0,,,,,,,,,,,,,,,,,,,,,,Dosa with masala and potato.,
1573,Nandu omelette,1573.0,120.0,,,,,,,,,,,,,,,,,,,,,,Omelette with pieces of crab and spices,
1574,Obbattu,1574.0,121.0,,,,,,,,,,,,,,,,,,,,,,"A stuffed (moong gram dal and jaggery or coconut poornam) paratha. Dish native to South and West India in the states of |-
Karnataka, Andhra Pradesh and Maharashtra || Vegetarian

",
1575,Olan (dish),1575.0,122.0,,,,,,,,,,,,,,,,,,,,,,"Light and subtle-flavored Kerala dish prepared from white gourd, ash-gourd or black-eyed peas, coconut milk and ginger seasoned with coconut oil.",
1576,Pachadi,1576.0,123.0,,,,,,,,,,,,,,,,,,,,,,"Side dish made with yoghurt, coconut, ginger and curry leaves and seasoned with mustard.",
1577,Paniyaram,1577.0,124.0,,,,,,,,,,,,,,,,,,,,,,Dish made of rice flour and black gram,
1578,Papadum,1578.0,125.0,,,,,,,,,,,,,,,,,,,,,,Thin deep fried disk served as meal accompaniment,
1579,Paravannam,1579.0,126.0,,,,,,,,,,,,,,,,,,,,,,"A delicious sweet dish made with Rice, jaggery made in Andhra pradesh.",
1580,Parotta (Kerala),1580.0,127.0,,,,,,,,,,,,,,,,,,,,,,Layered kerala parotta made with maida and dalda.,
1581,Paruppu sadam,1581.0,128.0,,,,,,,,,,,,,,,,,,,,,,Daal rice,
1582,Payasam,1582.0,129.0,,,,,,,,,,,,,,,,,,,,,,"Rice dessert. Rice, milk.",
1583,Pesarattu,1583.0,130.0,,,,,,,,,,,,,,,,,,,,,,"Dosa (pancake or crepe) of Andhra Pradesh made from moong dal (lentils), grains and spice batter.",
1584,Pongal,1584.0,131.0,,,,,,,,,,,,,,,,,,,,,,Pulao,
1585,Poriyal,1585.0,132.0,,,,,,,,,,,,,,,,,,,,,,"Side dish for rice prepared from one or more vegetables. Oil stirred, with daal half boiled and coconut / mustard seeds.",
1586,Puli sadam,1586.0,133.0,,,,,,,,,,,,,,,,,,,,,,Tamarind rice,
1587,Puttu,1587.0,134.0,,,,,,,,,,,,,,,,,,,,,,Ground rice,
1588,Ragi mudhe,1588.0,135.0,,,,,,,,,,,,,,,,,,,,,,"A lump of finger millet, flour and Water. After cooking the little balls can be dipped in Chutney",
1589,Rasam (dish),1589.0,136.0,,,,,,,,,,,,,,,,,,,,,,"A spicy and sour soup usually made with tamarind, tomatoes, pepper and other south Indian spices.  Usually eaten with rice.",
1590,Sajjige,1590.0,137.0,,,,,,,,,,,,,,,,,,,,,,Sweet dish,
1591,Sakkara pongal,1591.0,138.0,,,,,,,,,,,,,,,,,,,,,,Sweet rice dish,
1592,Sambar,1592.0,139.0,,,,,,,,,,,,,,,,,,,,,,"Lentil soup cooked with vegetables and a blend of south Indian spices (masala). Usually taken with rice, idli, dosa, pongal or upma.",
1593,Sandige(Karnataka),1593.0,140.0,,,,,,,,,,,,,,,,,,,,,,"Deep fried meal accompaniment made with rice, sago and ash gourd",
1594,Sevai,1594.0,141.0,,,,,,,,,,,,,,,,,,,,,,Kind of rice vermicelli used for breakfast,
1595,Sevai,1595.0,142.0,,,,,,,,,,,,,,,,,,,,,,Kind of rice vermicelli mixed with either tamarind or lemon or coconut.,
1596,"Thayir sadam, mosaranna",1596.0,143.0,,,,,,,,,,,,,,,,,,,,,,Curd rice,
1597,Theeyal,1597.0,144.0,,,,,,,,,,,,,,,,,,,,,,"Kerala sauce made from a mixture of spices consisting of roasted coconut, coriander seeds, tamarind water, dried red chili and fenugreek.",
1598,Thengai sadam,1598.0,145.0,,,,,,,,,,,,,,,,,,,,,,Coconut rice,
1599,Uttapam,1599.0,146.0,,,,,,,,,,,,,,,,,,,,,,Rice pancake/hopper with a topping of onions / tomatoes / coconut,
1600,Vada,1600.0,147.0,,,,,,,,,,,,,,,,,,,,,,Savory donut. Urad dal.,
1601,Varuval,1601.0,148.0,,,,,,,,,,,,,,,,,,,,,,Vegetables fried in shallow oil,
1602,upma,1602.0,149.0,,,,,,,,,,,,,,,,,,,,,,A breakfast dish and snack. Upma prepared from wheat dhalia rava.,
1603,"Yelumincham sadam, chitranna",1603.0,150.0,,,,,,,,,,,,,,,,,,,,,,"Rice, lemon juice",
1604,Amti,1604.0,152.0,,,,,,,,,,,,,,,,,,,,,,Lentil curry. Split lentil.,
1605,Zunka or Pitla,1605.0,153.0,,,,,,,,,,,,,,,,,,,,,,"A dish made of besan (gram flour) with minced onion, green chilles,and coriander (cilantro) .  Usually eaten with bhakri or chapati.",
1606,Kolim / Jawla,1606.0,154.0,,,,,,,,,,,,,,,,,,,,,,A preparation of dried fish named Kolim or Jawla found in coastal Maharashtra with onion and spices. Usually eaten with bhakri or chapati,
1607,Saath,1607.0,155.0,,,,,,,,,,,,,,,,,,,,,,"A chewy plain flat circular sweet made of dried mango (sometimes jackfruit) juice/pulp.
Usually made in Konkan region of Maharashtra || 

",
1608,Naralachi vadi / Khobryachi vadi / Coconut vadi,1608.0,156.0,,,,,,,,,,,,,,,,,,,,,,A sweet made of coconut and sugar syrup which is cooled and dried till it becomes firm. Usually made in konkan region,
1609,Bajri no rotlo,1609.0,157.0,,,,,,,,,,,,,,,,,,,,,,Bread made with thick millet flour flatbread usually grilled over coals.,
1610,Modak,1610.0,158.0,,,,,,,,,,,,,,,,,,,,,,A maharashtrian sweet dish made of steamed rice flour with coconut and jaggery filling,
1611,Barfi,1611.0,159.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1612,Basundi,1612.0,160.0,,,,,,,,,,,,,,,,,,,,,,Sweet made from milk by continuous heating to a point before condensing.,
1613,Bhakri,1613.0,161.0,,,,,,,,,,,,,,,,,,,,,,"Whole wheat flour bread, thicker than rotli, crispy.",
1614,Karanji,1614.0,162.0,,,,,,,,,,,,,,,,,,,,,,A crispy sweet dish from Maharashtra,
1615,Bombil fry,1615.0,163.0,,,,,,,,,,,,,,,,,,,,,,Main Course; Bombay Duck (Fish).,
1616,Chaat,1616.0,164.0,,,,,,,,,,,,,,,,,,,,,,Snack,
1617,Chakri,1617.0,165.0,,,,,,,,,,,,,,,,,,,,,,Savoury snack. Mixed grain flour.,
1618,Chevdo,1618.0,166.0,,,,,,,,,,,,,,,,,,,,,,"Mixture. Flattened rice, groundnut, chana, masala.",
1619,Cholafali,1619.0,167.0,,,,,,,,,,,,,,,,,,,,,,Snack,
1620,Chorafali,1620.0,168.0,,,,,,,,,,,,,,,,,,,,,,"Spicy. Ground charudala, masala, sprinkle with red chili powder on top.",
1621,Copra paak,1621.0,169.0,,,,,,,,,,,,,,,,,,,,,,"Sweet coconut halwa/barfi: Halwa is soft, barfi more like cake.",
1622,Daal Dhokli,1622.0,170.0,,,,,,,,,,,,,,,,,,,,,,Daal Dhokli is widely cooked and eaten all over Rajasthan and Gujarat. Very small dumplings of wheat flour are cooked along with green gram and whole red chili and red mustard is used as tempering.,
1623,Dabeli,1623.0,171.0,,,,,,,,,,,,,,,,,,,,,,"Snack made by mixing boiled potatoes with a special dabeli masala, putting the mixture in a ladi pav
",
1624,Dahi vada,1624.0,172.0,,,,,,,,,,,,,,,,,,,,,,"Fried lentil balls in a yogurt sauce. Lentils, yogurt.",
1625,Dalithoy,1625.0,173.0,,,,,,,,,,,,,,,,,,,,,,Soup made with split yellow lentils.,
1626,Dhokla,1626.0,174.0,,,,,,,,,,,,,,,,,,,,,,Lentil snack. Gram.,
1627,Doodhpak,1627.0,175.0,,,,,,,,,,,,,,,,,,,,,,A milk-based sweet dessert with nuts,
1628,Dudhi no halwo,1628.0,176.0,,,,,,,,,,,,,,,,,,,,,,Sweet. Bottle gourd halwa,
1629,Dum aaloo,1629.0,177.0,,,,,,,,,,,,,,,,,,,,,,"Main dish. Potatoes deep fry, yogurt, coriander powder, ginger powder.",
1630,Pohe,1630.0,178.0,,,,,,,,,,,,,,,,,,,,,,Snack. Flattened rice,
1631,Gajar halwo,1631.0,179.0,,,,,,,,,,,,,,,,,,,,,,Sweet. Carrot Halwa,
1632,Gatta curry,1632.0,180.0,,,,,,,,,,,,,,,,,,,,,,Curry. Steamed dumplings made from chickpea flour cooked in a spiced yoghurt sauce.,
1633,Ghari,1633.0,181.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1634,Ghooghra,1634.0,182.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1635,Gol papdi,1635.0,183.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1636,Gulab jamun,1636.0,184.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1637,Halvasan,1637.0,185.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1638,Handwo (steamed dish),1638.0,186.0,,,,,,,,,,,,,,,,,,,,,,Snack,
1639,Gur,1639.0,187.0,,,,,,,,,,,,,,,,,,,,,,Sweet unrefined brown sugar sold in blocks[3].,
1640,Jalebi,1640.0,188.0,,,,,,,,,,,,,,,,,,,,,,"Sweet maida & grained semolina flour, baking powder, curd, sugar.",
1641,Jeera Aloo,1641.0,189.0,,,,,,,,,,,,,,,,,,,,,,Typical West Indian dish,
1642,Juvar no rotlo,1642.0,190.0,,,,,,,,,,,,,,,,,,,,,,Thick sorghum flatbread.,
1643,Kansar,1643.0,191.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1644,Keri no ras,1644.0,192.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1645,Khakhra,1645.0,193.0,,,,,,,,,,,,,,,,,,,,,,"Gujarati Snack. Wheat flour, methi.",
1646,Khandvi,1646.0,194.0,,,,,,,,,,,,,,,,,,,,,,Snack. Besan.,
1647,Kombdi vade,1647.0,195.0,,,,,,,,,,,,,,,,,,,,,,Chicken Curry with Bread. Chicken.,
1648,Koshimbir,1648.0,196.0,,,,,,,,,,,,,,,,,,,,,,Salad. Salad/side-dish.,
1649,Laapsi,1649.0,197.0,,,,,,,,,,,,,,,,,,,,,,Sweet coarse ground/ broken wheat cooked with butter and sugar.,
1650,Laddu,1650.0,198.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1651,Locha,1651.0,199.0,,,,,,,,,,,,,,,,,,,,,,"Surat (Gujarat) special Spicy dish. Ground chanadal, masala.",
1652,Malpua,1652.0,200.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1653,Methi na Gota,1653.0,201.0,,,,,,,,,,,,,,,,,,,,,,Snack. Fried fenugreek dumplings.,
1654,Modak,1654.0,202.0,,,,,,,,,,,,,,,,,,,,,,"Sweet coconut dumplings. Rice flour, coconut.",
1655,Mohanthal,1655.0,203.0,,,,,,,,,,,,,,,,,,,,,,a sweet prepared from gram flour and ghee dry fruits,
1656,Muthiya,1656.0,204.0,,,,,,,,,,,,,,,,,,,,,,"Gujarati Snack. Whole wheat flour, methi leaves, besan/chickpeas flour and coriander leaves/cilantro.",
1657,Oondees,1657.0,205.0,,,,,,,,,,,,,,,,,,,,,,Breakfast delicacy. Spherical shaped rice or semolina about four inches (10 cm) in diameter.,
1658,Panipuri,1658.0,206.0,,,,,,,,,,,,,,,,,,,,,,Snack,
1659,Patra,1659.0,207.0,,,,,,,,,,,,,,,,,,,,,,"Snack. Taro leaves, coconut, seeds, dal.",
1660,Pav Bhaji,1660.0,208.0,,,,,,,,,,,,,,,,,,,,,,"Mixed curry of onion, capsicum, peas, cauliflower potatoes.",
1661,Penda,1661.0,209.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1662,Pooran-poli,1662.0,210.0,,,,,,,,,,,,,,,,,,,,,,"Sweet stuffed bread. Wheat flour, gram.",
1663,Puri,1663.0,211.0,,,,,,,,,,,,,,,,,,,,,,Bread. Wheat flour.,
1664,Puri Bhaji,1664.0,212.0,,,,,,,,,,,,,,,,,,,,,,Breakfast or Snack,
1665,Rasya muthia,1665.0,213.0,,,,,,,,,,,,,,,,,,,,,,Snack. A spicy yogurt dumpling soup.,
1666,Sabudana Khichadi,1666.0,214.0,,,,,,,,,,,,,,,,,,,,,,Vegetarian Snack. Sago.,
1667,Sev khamani,1667.0,215.0,,,,,,,,,,,,,,,,,,,,,,"Snack. Chana dal, green chillies, ginger, lemon juice and olive oil.",
1668,Sev tameta,1668.0,216.0,,,,,,,,,,,,,,,,,,,,,,Veggie. Potatoes and sev.,
1669,Shakarpara,1669.0,217.0,,,,,,,,,,,,,,,,,,,,,,Snack. A deep fried snack made out of sugar and wheat.,
1670,Namakpara,1670.0,218.0,,,,,,,,,,,,,,,,,,,,,,Snack. A deep fried snack made out of salt and Gram Flour .,
1671,Shankarpali,1671.0,219.0,,,,,,,,,,,,,,,,,,,,,,"Sweet or savoury snack. Plain flour, sugar.",
1672,Shiro,1672.0,220.0,,,,,,,,,,,,,,,,,,,,,,"Sweet roasted semolina/flour/dal with milk, butter, sugar, nuts and raisins.",
1673,Shrikhand,1673.0,221.0,,,,,,,,,,,,,,,,,,,,,,"A thick yogurt-based sweet dessert garnished with ground nuts, cardamom, and saffron.",
1674,Sohan papdi,1674.0,222.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1675,Soonvali,1675.0,223.0,,,,,,,,,,,,,,,,,,,,,,Snack,
1676,Sukhdi,1676.0,224.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1677,Surnoli,1677.0,225.0,,,,,,,,,,,,,,,,,,,,,,"Pancakes that have holes. are  yellow and puffy.  They are about 10 inches (25 centimeters) in diameter and often served with butter.
",
1678,Sutarfeni,1678.0,226.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1679,Thalipeeth,1679.0,227.0,,,,,,,,,,,,,,,,,,,,,,Savoury pancake. Mixed grain flour.,
1680,Undhiyu,1680.0,228.0,,,,,,,,,,,,,,,,,,,,,,"Mix veggi. Plantain, brinjal, carrot, green chillies, potatoes, fresh coconut and other vegetables. Gujarati food.",
1681,Upmaa,1681.0,229.0,,,,,,,,,,,,,,,,,,,,,,Vegetarian snack. Semolina.,
1682,Vada pav,1682.0,230.0,,,,,,,,,,,,,,,,,,,,,,"Burger. Gram flour, potatoes, chilli, garlic, ginger.",
1683,Veg Kolhapuri,1683.0,231.0,,,,,,,,,,,,,,,,,,,,,,Mixed vegetables.,
1684,Vindaloo,1684.0,232.0,,,,,,,,,,,,,,,,,,,,,,"Goan pork vindaloo. Pork, goan red chilli paste.",
1685,Ghevar,1685.0,233.0,,,,,,,,,,,,,,,,,,,,,,Sweet from Surat,
1686,Kachori,1686.0,234.0,,,,,,,,,,,,,,,,,,,,,,Snack. Lilva and whole wheat flour.,
1687,Undhiyu,1687.0,236.0,,,,,,,,,,,,,,,,,,,,,,"The signature winter Gujarati dish. Curry of mixed vegetables like surti papdi, ratalu, potatoes, carrot, green garlic, tuvar dana, waal dana etc. rich in oil and spices generally accompanied by puri or roti.
",
1688,Mag Dhokli,1688.0,237.0,,,,,,,,,,,,,,,,,,,,,,"Indian form of lasagna, made of lentils and fresh dough with Indian spices, it is dry and not liquidy like daal dhokli.
",
1689,Khichu,1689.0,238.0,,,,,,,,,,,,,,,,,,,,,,"It is made by boiling the rice flour in water with seasoning, subtle in taste and accompanied by oil and methi masala.
",
1690,Thepla,1690.0,239.0,,,,,,,,,,,,,,,,,,,,,,"A signature Gujarati snack which is a parantha with seasoning, made from wheat flour, this dish is generally accompanied by condiments like pickles, green chillies, etc. It is also known as Dhebra, Chopda etc. in various regions.
",
1691,Farsi Puri,1691.0,240.0,,,,,,,,,,,,,,,,,,,,,,"It is a Gujarati snack which is also known as mathri in other regions of India, it generally made from wheat flour, all purpose flour etc.
",
1692,Khaman,1692.0,241.0,,,,,,,,,,,,,,,,,,,,,,"Made by steaming gram flour batter with flavorful seasoning accompanied with chutney.
",
1693,Turiya Patra Vatana sabji,1693.0,242.0,,,,,,,,,,,,,,,,,,,,,,"A vegetable curry made generally in winters.
",
1694,Mohan thaal,1694.0,243.0,,,,,,,,,,,,,,,,,,,,,,"A sweet dish.
",
1695,Churma Ladoo,1695.0,244.0,,,,,,,,,,,,,,,,,,,,,,"A sweet dish made with wheat flour, ghee, sugar or jaggery and dry fruits.
",
1696,Cheera Doi,1696.0,246.0,,,,,,,,,,,,,,,,,,,,,,Breakfast cereal.,
1697,Dhup Pitha,1697.0,247.0,,,,,,,,,,,,,,,,,,,,,,A sweet Assamese specialty,
1698,Gheela Pitha,1698.0,248.0,,,,,,,,,,,,,,,,,,,,,,Sweet Assamese specialty,
1699,Hurum,1699.0,249.0,,,,,,,,,,,,,,,,,,,,,,Breakfast cereal; an Assamese specialty,
1700,Khar,1700.0,250.0,,,,,,,,,,,,,,,,,,,,,,"Assamese specialty side dish: papaya, banana, soda",
1701,Kumol Sawul,1701.0,251.0,,,,,,,,,,,,,,,,,,,,,,Breakfast cereal; an Assamese specialty. Soft rice with cream & jaggery.,
1702,Loskora (Coconut Laddu),1702.0,252.0,,,,,,,,,,,,,,,,,,,,,,Sweet,
1703,Luchi,1703.0,253.0,,,,,,,,,,,,,,,,,,,,,,"Puffed bread, fried in oil, made from flour. A Bengali specialty",
1704,Malpua,1704.0,254.0,,,,,,,,,,,,,,,,,,,,,,Sweet Snacks. Specially in Odisha .,
1705,Momo,1705.0,255.0,,,,,,,,,,,,,,,,,,,,,,"Originally from Tibet, it is a popular snack/ food item in India.",
1706,Muri Naaru,1706.0,256.0,,,,,,,,,,,,,,,,,,,,,,Sweet Bengali specialty.,
1707,Pani Tenga,1707.0,257.0,,,,,,,,,,,,,,,,,,,,,,Pickle made from mustard.,
1708,Sunga Pitha,1708.0,258.0,,,,,,,,,,,,,,,,,,,,,,Sweet Assamese specialty,
1709,Alu Pitika,1709.0,259.0,,,,,,,,,,,,,,,,,,,,,,Dish made of mashed potato.,
1710,Masor tenga,1710.0,260.0,,,,,,,,,,,,,,,,,,,,,,An Assamese fish stew cooked with any of a variety of sour fruits including tomatoes.[3],
1711,Bengena Pitika,1711.0,261.0,,,,,,,,,,,,,,,,,,,,,,Dish made of mashed brinjal.,
1712,Bilahi Maas,1712.0,262.0,,,,,,,,,,,,,,,,,,,,,,Fish curry cooked with tomatoes.,
1713,Black rice,1713.0,263.0,,,,,,,,,,,,,,,,,,,,,,Special local variety of rice,
1714,Bora Sawul,1714.0,264.0,,,,,,,,,,,,,,,,,,,,,,"Breakfast cereal; an Assamese specialty. Sticky rice, sugar or jaggery.",
1715,Brown Rice,1715.0,265.0,,,,,,,,,,,,,,,,,,,,,,Special local variety of rice.,
1716,Chhenagaja,1716.0,266.0,,,,,,,,,,,,,,,,,,,,,,"Odia Dessert. Cottage cheese, flour, sugar syrup.",
1717,Chhenapoda,1717.0,267.0,,,,,,,,,,,,,,,,,,,,,,"Dessert. Cottage cheese, flour, sugar syrup. Oriya Specialty.",
1718,Chingri malai curry,1718.0,268.0,,,,,,,,,,,,,,,,,,,,,,"Curry. Prawn, coconut, mustard, steamed. Traditional Bengali Dish.",
1719,Dal,1719.0,269.0,,,,,,,,,,,,,,,,,,,,,,Lentils.,
1720,Goja,1720.0,270.0,,,,,,,,,,,,,,,,,,,,,,Sweet. Bengali Specialty,
1721,Hando Guri,1721.0,271.0,,,,,,,,,,,,,,,,,,,,,,Breakfast cereal; an Assamese specialty,
1722,Haq Maas,1722.0,272.0,,,,,,,,,,,,,,,,,,,,,,Fish curry cooked with leafy green vegetables.,
1723,Horioh Maas,1723.0,273.0,,,,,,,,,,,,,,,,,,,,,,Golden Mustard Fish Curry.,
1724,Ilish,1724.0,274.0,,,,,,,,,,,,,,,,,,,,,,"Curry. Ilish (Hilsha fish) or prawn, coconut, mustard, steamed. Traditional Bengali Dish.",
1725,Kabiraji,1725.0,275.0,,,,,,,,,,,,,,,,,,,,,,A popular non-vegetarian Indian dish in eastern India prepared using chicken and fish,
1726,Kharoli,1726.0,276.0,,,,,,,,,,,,,,,,,,,,,,Pickle made from mustard; an Assamese specialty,
1727,Khorisa,1727.0,277.0,,,,,,,,,,,,,,,,,,,,,,Pickle made from bamboo shoot; an Assamese specialty,
1728,Koldil Chicken,1728.0,278.0,,,,,,,,,,,,,,,,,,,,,,Chicken cooked with banana flower; an Assamese specialty,
1729,Koldil Duck,1729.0,279.0,,,,,,,,,,,,,,,,,,,,,,Duck meat cooked with banana flower; an Assamese specialty,
1730,Konir Dom,1730.0,280.0,,,,,,,,,,,,,,,,,,,,,,Egg curry.,
1731,Lai Haq Maas,1731.0,281.0,,,,,,,,,,,,,,,,,,,,,,Fish Curry with herbs & lemon.,
1732,Litti,1732.0,282.0,,,,,,,,,,,,,,,,,,,,,,Balls of wheat and sattu baked in oven and served with mashed potatoes (chokha),
1733,Maasor Tenga,1733.0,283.0,,,,,,,,,,,,,,,,,,,,,,Tomato Fish Curry.,
1734,Machher Jhol,1734.0,284.0,,,,,,,,,,,,,,,,,,,,,,"Curry. Fish, various spices.",
1735,Masor Koni,1735.0,285.0,,,,,,,,,,,,,,,,,,,,,,Fish delicacy.,
1736,Masor Petu,1736.0,286.0,,,,,,,,,,,,,,,,,,,,,,Fish delicacy.,
1737,Mishti Chholar Dal,1737.0,287.0,,,,,,,,,,,,,,,,,,,,,,"Curry. Bengal gram, coconut, sugar. Bengali Specialty.",
1738,Mishti Doi,1738.0,288.0,,,,,,,,,,,,,,,,,,,,,,"Dessert. Curd, sugar syrup and /or jaggery. Bengali Sweet curd.",
1739,Ou tenga Maas,1739.0,289.0,,,,,,,,,,,,,,,,,,,,,,Fish curry cooked with elephant apple.,
